"Animal_ID","sex","DateTime","date","time","weight","Activity","EE","H2Omg","H2Oml","Deg_C","CO2","VO2","VCO2","RQ","SD_VO2","SD_VCO2","SD_H2Oml","SD_H2Omg","SS4_FR","H2O_WVP","BP","experiment_day"
1102,"F",2022-10-04 02:14:42,2022-10-04,02:14:42,19,1183.37,0.155732118108,1.044146,1.258007,21.25658,0.08591201,0.5059262,0.5440146,1.07528449801572,0.02140458,0.0101231,0.02035766,0.01689687,1737.575,0.6602269,102.0465,"baseline"
1102,"F",2022-10-04 02:38:42,2022-10-04,02:38:42,19,188.98,0.19095678672,1.003825,1.209428,21.31625,0.09508687,0.6105232,0.7021168,1.15002476564363,0.02314802,0.02122321,0.02145789,0.01781004,1737.427,0.6604173,102.0311,"baseline"
1102,"F",2022-10-04 03:02:42,2022-10-04,03:02:42,19,588.290000000001,0.30766351434,1.071813,1.291341,21.31732,0.1157466,1.005877,1.052047,1.04590024426446,0.04883405,0.05100553,0.0229772,0.01907107,1737.4,0.6703247,102.0058,"baseline"
1102,"F",2022-10-04 03:34:42,2022-10-04,03:34:42,19,986.720000000001,0.210423282762,1.169066,1.408513,21.31905,0.09648287,0.6905089,0.7104513,1.02888072840191,0.01444609,0.01383505,0.01956088,0.01623553,1737.465,0.6712074,101.9812,"baseline"
1102,"F",2022-10-04 04:04:43,2022-10-04,04:04:43,19,1053.34,0.279427421238,1.329306,1.601573,21.34505,0.1110108,0.9119501,0.9612372,1.05404582991986,0.02813058,0.0205004,0.01733508,0.01438813,1737.421,0.6838114,101.9405,"baseline"
1102,"F",2022-10-04 04:12:43,2022-10-04,04:12:43,19,253.139999999999,0.238657365114,1.363571,1.642857,21.33192,0.104039,0.7727193,0.8429801,1.09092667932586,0.05533527,0.06060447,0.0146873,0.01219045,1737.465,0.6849131,101.9417,"baseline"
1102,"F",2022-10-04 04:48:43,2022-10-04,04:48:43,19,1132.5,0.223554005766,1.498814,1.805799,21.26557,0.1001637,0.7275781,0.776234,1.06687378303443,0.07496281,0.06975601,0.04251395,0.03528658,1737.489,0.6916679,101.9379,"baseline"
1102,"F",2022-10-04 05:04:43,2022-10-04,05:04:43,19,339.66,0.21289833117,1.513653,1.823678,21.34337,0.09784972,0.6923495,0.74119,1.07054312886772,0.02701233,0.03206309,0.01836925,0.01524648,1737.431,0.6949363,101.938,"baseline"
1102,"F",2022-10-04 05:44:43,2022-10-04,05:44:43,19,574.799999999996,0.157384547124,1.746582,2.104316,21.38208,0.08611912,0.5100876,0.5540873,1.08625910529878,0.04724864,0.03611014,0.01592661,0.01321909,1737.411,0.7087571,101.9384,"baseline"
1102,"F",2022-10-04 06:08:43,2022-10-04,06:08:43,19,129.980000000003,0.127511478822,1.565606,1.886272,21.366,0.07866047,0.4173283,0.4344489,1.04102429669879,0.02054543,0.01549831,0.01484337,0.01232,1737.443,0.6930786,101.9194,"baseline"
1102,"F",2022-10-04 06:32:43,2022-10-04,06:32:43,19,139.139999999999,0.10174337607,1.518646,1.829694,22.35038,0.07430159,0.3293767,0.3595383,1.09157174748548,0.01770803,0.009934457,0.02695604,0.02237351,1737.486,0.6983466,101.9327,"baseline"
1102,"F",2022-10-04 07:04:43,2022-10-04,07:04:43,19,133.660000000003,0.141829744182,1.789035,2.155464,24.30007,0.07845507,0.4713565,0.4576972,0.971021297043745,0.01881231,0.01171059,0.01693793,0.01405848,1737.436,0.7196576,101.9415,"baseline"
1102,"F",2022-10-04 07:34:44,2022-10-04,07:34:44,19,481.629999999997,0.107704735152,2.081514,2.507848,26.10877,0.0734687,0.3467752,0.387376,1.1170810369369,0.01494995,0.009655999,0.02922405,0.02425598,1737.486,0.7451494,101.9583,"baseline"
1102,"F",2022-10-04 07:42:44,2022-10-04,07:42:44,19,0,0.11847443202,2.142382,2.581183,26.54862,0.07399955,0.389304,0.3981255,1.02265966956415,0.01498422,0.009325622,0.02621775,0.02176074,1737.508,0.7509218,101.9559,"baseline"
1102,"F",2022-10-04 08:18:44,2022-10-04,08:18:44,19,389.349999999999,0.09161568822,2.693704,3.245426,28.91042,0.07359883,0.2876156,0.3557279,1.23681712674834,0.01388663,0.007442594,0.0325501,0.02701663,1737.495,0.7853816,101.9448,"baseline"
1102,"F",2022-10-04 08:34:44,2022-10-04,08:34:44,19,117.650000000001,0.083820877728,2.989694,3.602041,29.83055,0.06929915,0.2633976,0.3245612,1.23221016440545,0.02183193,0.01153943,0.03101012,0.02573836,1737.423,0.7990182,101.9364,"baseline"
1102,"F",2022-10-04 09:14:44,2022-10-04,09:14:44,19,47,0.084075222294,3.912036,4.713296,32.28809,0.06741795,0.2687451,0.3093393,1.15105094009156,0.02218536,0.01456468,0.06185908,0.05134302,1737.423,0.8273358,101.9097,"baseline"
1102,"F",2022-10-04 09:38:44,2022-10-04,09:38:44,19,14.1999999999971,0.112631774808,4.431415,5.339054,32.32255,0.07463461,0.3532774,0.4384539,1.24110373321362,0.02182556,0.01193016,0.1089804,0.09045375,1737.4,0.8330747,101.9187,"baseline"
1102,"F",2022-10-04 10:02:44,2022-10-04,10:02:44,19,22.4400000000023,0.0706383909,4.378367,5.275141,32.35033,0.06890457,0.217565,0.289225,1.32937283110794,0.02268943,0.01182795,0.5068738,0.4207052,1737.935,0.8407304,101.8956,"baseline"
1102,"F",2022-10-04 10:34:44,2022-10-04,10:34:44,19,12.3600000000006,0.074002547598,4.495475,5.416235,32.42162,0.06629881,0.2293913,0.29778,1.29813118457413,0.01946912,0.01218678,0.05009956,0.04158262,1737.429,0.846444,101.9031,"baseline"
1102,"F",2022-10-04 11:04:45,2022-10-04,11:04:45,19,13,0.062263819254,4.306598,5.188673,32.40253,0.06159206,0.2009949,0.22207,1.10485390425329,0.01675132,0.008370518,0.04887452,0.0405659,1737.465,0.8359936,101.8898,"baseline"
1102,"F",2022-10-04 11:12:45,2022-10-04,11:12:45,19,3,0.051278298372,4.276772,5.152737,32.43327,0.06185779,0.1530914,0.2272198,1.48421008626219,0.01644538,0.009681645,0.04286066,0.03557433,1737.494,0.8327275,101.8887,"baseline"
1102,"F",2022-10-04 11:48:45,2022-10-04,11:48:45,19,21.8899999999994,0.065736790518,4.104518,4.945203,32.41079,0.06355958,0.2065235,0.2547053,1.23329935818442,0.01668955,0.008268072,0.5815521,0.4826882,1738.341,0.8294169,101.894,"baseline"
1102,"F",2022-10-04 12:04:45,2022-10-04,12:04:45,19,42.5400000000009,0.07169896461,3.903146,4.702585,32.39888,0.06801611,0.2213313,0.2917867,1.31832551473741,0.02832361,0.008133212,0.2753642,0.2285523,1737.516,0.8204594,101.8873,"baseline"
1102,"F",2022-10-04 12:44:45,2022-10-04,12:44:45,19,28.1299999999974,0.062464749522,3.971366,4.784779,32.42479,0.06446293,0.1897229,0.2652633,1.39816174009569,0.01981058,0.009326882,0.1669907,0.1386022,1737.443,0.8217178,101.8276,"baseline"
1102,"F",2022-10-04 13:08:45,2022-10-04,13:08:45,19,11.9200000000055,0.062203947162,3.39045,4.084879,32.3788,0.08802267,0.1846493,0.2794119,1.51320313697371,0.01294427,0.01135171,0.05510577,0.04573774,1737.432,0.7895011,101.819,"baseline"
1102,"F",2022-10-04 13:32:45,2022-10-04,13:32:45,19,101.519999999997,0.084248939166,3.773478,4.546359,32.29884,0.07862645,0.2685965,0.3124866,1.16340533104489,0.02598389,0.013263,0.05230276,0.04341128,1737.524,0.7719755,101.7839,"baseline"
1102,"F",2022-10-04 14:04:45,2022-10-04,14:04:45,19,13,0.04554579078,3.462837,4.172092,32.35249,0.06127917,0.1346878,0.2064122,1.53252336143288,0.01231909,0.01152103,0.1553785,0.1289641,1737.448,0.7674626,101.7229,"baseline"
1102,"F",2022-10-04 14:34:46,2022-10-04,14:34:46,19,18,0.045211308912,3.322706,4.00326,32.38525,0.06012746,0.1363924,0.1952978,1.43188183505826,0.0125233,0.008565839,0.4889992,0.4058694,1738.354,0.7523624,101.6723,"baseline"
1102,"F",2022-10-04 14:42:46,2022-10-04,14:42:46,19,1,0.046372488246,3.420937,4.121611,32.3787,0.06020153,0.1416859,0.1939337,1.36875793568732,0.02254221,0.01153277,0.128537,0.1066857,1737.55,0.7582848,101.6744,"baseline"
1102,"F",2022-10-04 15:18:46,2022-10-04,15:18:46,19,29.0400000000009,0.062342282016,3.358373,4.046233,32.37362,0.06273174,0.1966172,0.2388514,1.2148041982085,0.009939943,0.01375108,0.03653542,0.03032439,1737.377,0.7552569,101.655,"baseline"
1102,"F",2022-10-04 15:34:46,2022-10-04,15:34:46,19,5.95999999999913,0.05276441961,3.348837,4.034744,32.38775,0.06091765,0.1648195,0.207824,1.26091876264641,0.01308641,0.0103354,0.0784815,0.06513959,1737.473,0.7551831,101.6529,"baseline"
1102,"F",2022-10-04 16:14:46,2022-10-04,16:14:46,19,215.559999999998,0.056306717922,3.280194,3.95204,32.37363,0.06086908,0.1799689,0.2072223,1.15143394219779,0.01459303,0.01209108,0.04328798,0.03592901,1737.43,0.7518886,101.6599,"baseline"
1102,"F",2022-10-04 16:38:46,2022-10-04,16:38:46,19,223.779999999999,0.063539694246,3.313712,3.992424,32.36314,0.06360044,0.1976037,0.2533804,1.28226546365276,0.01914042,0.009654167,0.1250802,0.1038166,1737.516,0.7548131,101.6438,"baseline"
1102,"F",2022-10-04 17:02:46,2022-10-04,17:02:46,19,217.590000000004,0.042044145024,3.198719,3.853878,32.4029,0.06156893,0.11705,0.2164934,1.84958052114481,0.01716173,0.009561444,0.05306939,0.04404758,1737.459,0.7496116,101.6507,"baseline"
1102,"F",2022-10-04 17:34:46,2022-10-04,17:34:46,19,264.989999999998,0.066118251822,3.17358,3.82359,32.36139,0.06545992,0.2004715,0.2820187,1.40677702316788,0.02069445,0.01117705,0.03183514,0.02642317,1737.403,0.7397733,101.6169,"baseline"
1102,"F",2022-10-04 18:04:47,2022-10-04,18:04:47,19,152.260000000002,0.075104543514,3.079707,3.71049,32.36514,0.06618889,0.2365997,0.2887007,1.22020737980648,0.0236549,0.01232692,0.04614924,0.03830387,1737.429,0.7255648,101.6143,"baseline"
1102,"F",2022-10-04 18:12:47,2022-10-04,18:12:47,19,14.739999999998,0.117965686734,3.108045,3.744632,32.33675,0.07464717,0.3767731,0.4351103,1.15483377130692,0.02100464,0.01458073,0.04413766,0.03663424,1737.492,0.7293472,101.6133,"baseline"
1102,"F",2022-10-04 18:48:47,2022-10-04,18:48:47,19,29.0800000000017,0.052953433218,3.106766,3.743092,32.38803,0.06186242,0.1649065,0.2103623,1.27564589631094,0.0206941,0.00935303,0.0280797,0.02330614,1737.564,0.7257282,101.6074,"baseline"
1102,"F",2022-10-04 19:04:47,2022-10-04,19:04:47,19,6,0.07316251719,3.120085,3.759139,32.36327,0.06482913,0.2368507,0.2585413,1.09157921002556,0.02214265,0.01117512,0.04338662,0.03601086,1737.471,0.7259659,101.6298,"baseline"
1102,"F",2022-10-04 19:44:47,2022-10-04,19:44:47,19,17,0.064264773006,2.965979,3.573469,32.35199,0.0652344,0.1995699,0.2573007,1.28927608822773,0.009372379,0.01457066,0.1312232,0.1089153,1737.43,0.7209566,101.6271,"baseline"
1102,"F",2022-10-04 20:08:47,2022-10-04,20:08:47,19,279.059999999998,0.173129241516,3.150692,3.796014,32.35032,0.08875541,0.5495816,0.6506205,1.18384694829667,0.05271736,0.03264632,0.05143992,0.04269512,1737.411,0.7386155,101.6286,"baseline"
1102,"F",2022-10-04 20:32:47,2022-10-04,20:32:47,19,600.5,0.214502232546,2.746059,3.308505,29.26879,0.09697424,0.6938679,0.7599492,1.09523613932854,0.0307617,0.02656549,0.03174799,0.02635083,1737.433,0.785239,101.6513,"baseline"
1102,"F",2022-10-04 21:04:47,2022-10-04,21:04:47,19,1114.23,0.238192963722,1.143684,1.377933,21.7981,0.1003437,0.7785967,0.815039,1.04680510461963,0.01757906,0.01385911,0.02451026,0.02034353,1737.494,0.7611645,101.6151,"baseline"
1102,"F",2022-10-04 21:34:48,2022-10-04,21:34:48,19,1214.03,0.264016869396,0.9337708,1.125025,20.54467,0.1047015,0.8672982,0.8881184,1.02400581483969,0.02217305,0.01950584,0.02765302,0.022952,1737.493,0.7287036,101.5823,"baseline"
1102,"F",2022-10-04 21:42:48,2022-10-04,21:42:48,19,329.5,0.27250302597,0.995448,1.199335,21.04555,0.1050743,0.9030607,0.8885668,0.983950248305568,0.01872795,0.01403303,0.04949551,0.04108128,1737.468,0.7312654,101.5727,"baseline"
1102,"F",2022-10-04 22:18:48,2022-10-04,22:18:48,19,866.760000000002,0.19949930889,0.9936339,1.197149,21.21885,0.09086011,0.6593411,0.6568944,0.996289174146735,0.01801491,0.01311303,0.02844043,0.02360555,1737.506,0.7273296,101.5634,"baseline"
1102,"F",2022-10-04 22:34:48,2022-10-04,22:34:48,19,455.009999999995,0.163157869728,0.917793,1.105775,21.26867,0.08448083,0.5396358,0.5357985,0.992889092977152,0.02478308,0.01405947,0.0149314,0.01239306,1737.356,0.7248968,101.5476,"baseline"
1102,"F",2022-10-04 23:14:48,2022-10-04,23:14:48,19,1369.45,0.268122479016,1.301178,1.567684,21.26225,0.1034645,0.8898486,0.8696335,0.977282539973654,0.02485923,0.02073975,0.01176572,0.009765553,1737.512,0.7508257,101.4896,"baseline"
1102,"F",2022-10-04 23:38:48,2022-10-04,23:38:48,19,751.970000000001,0.290773170912,1.438681,1.733351,21.2489,0.1076451,0.9640912,0.946416,0.981666464749393,0.03837827,0.02474301,0.01566085,0.0129985,1737.364,0.7580913,101.4642,"baseline"
1102,"F",2022-10-05 00:02:48,2022-10-05,00:02:48,19,654.839999999997,0.246345175062,1.605693,1.93457,21.27167,0.1003772,0.8101457,0.825469,1.0189142520907,0.04230815,0.04293076,0.0420701,0.03491819,1737.37,0.7756082,101.4514,"baseline"
1102,"F",2022-10-05 00:34:48,2022-10-05,00:34:48,19,878.580000000002,0.18016984734,1.820885,2.193837,21.30352,0.08770986,0.5935488,0.6000497,1.01095259564167,0.02472274,0.02225674,0.01955755,0.01623277,1737.414,0.7864272,101.4182,"baseline"
1102,"F",2022-10-05 01:04:49,2022-10-05,01:04:49,19,297.830000000002,0.188159895378,2.120735,2.555103,21.27025,0.09110121,0.6102183,0.661056,1.08331067750672,0.02602502,0.02693678,0.02769994,0.02299096,1737.532,0.8060157,101.4308,"baseline"
1102,"F",2022-10-05 01:12:49,2022-10-05,01:12:49,19,214.599999999999,0.173762138802,2.052018,2.472311,21.20532,0.08574428,0.5748929,0.5699663,0.991430403819564,0.02225815,0.008389092,0.02542897,0.02110604,1737.397,0.8037068,101.4207,"baseline"
1102,"F",2022-10-05 01:48:49,2022-10-05,01:48:49,19,739.559999999998,0.147405349854,2.019908,2.433624,21.2584,0.08218248,0.4823435,0.5025679,1.04192945483872,0.02257402,0.008597578,0.03116458,0.0258666,1737.445,0.7967639,101.3825,"baseline"
1102,"F",2022-10-05 02:04:49,2022-10-05,02:04:49,19,473.810000000005,0.165374495706,2.039275,2.456958,21.2333,0.0859905,0.5400465,0.5677381,1.0512763252794,0.01376237,0.01105774,0.02795702,0.02320432,1737.483,0.8026456,101.3536,"baseline"
1102,"F",2022-10-05 02:44:49,2022-10-05,02:44:49,19,1182.89999999999,0.215454054606,2.357286,2.840104,21.32897,0.09715672,0.7031869,0.7410862,1.05389648185994,0.02503674,0.03705557,0.02905116,0.02411243,1737.512,0.8419471,101.3245,"baseline"
1102,"F",2022-10-05 03:08:49,2022-10-05,03:08:49,19,909.970000000001,0.28567400001,2.435621,2.934484,21.27954,0.1056582,0.9562215,0.897617,0.938712421755838,0.05182304,0.03149864,0.02111163,0.01752264,1737.447,0.8435495,101.3181,"baseline"
1102,"F",2022-10-05 03:32:49,2022-10-05,03:32:49,19,970.230000000003,0.24426982587,2.415753,2.910546,21.34204,0.09965549,0.8111427,0.7906423,0.974726518527504,0.01921784,0.03056588,0.02364685,0.0196269,1737.454,0.8486542,101.2729,"baseline"
1102,"F",2022-10-05 04:04:49,2022-10-05,04:04:49,19,1202.57,0.254365221978,2.520228,3.036419,21.33702,0.1023509,0.8456727,0.8197326,0.969326076152157,0.02478288,0.01166321,0.01825968,0.01515553,1737.498,0.8524303,101.2751,"baseline"
1102,"F",2022-10-05 04:34:50,2022-10-05,04:34:50,19,1166.58,0.29986597998,2.509907,3.023984,21.37153,0.1091122,1.003941,0.941442,0.937746341667488,0.04469308,0.05692148,0.03995427,0.03316205,1737.464,0.8514962,101.2654,"baseline"
1102,"F",2022-10-05 04:42:50,2022-10-05,04:42:50,19,291.459999999999,0.269278890552,2.526525,3.044007,21.31457,0.1043621,0.8979814,0.8580803,0.955565783433822,0.03009207,0.02884443,0.01702267,0.01412881,1737.458,0.8498752,101.273,"baseline"
1102,"F",2022-10-05 05:18:50,2022-10-05,05:18:50,19,1132.57999999999,0.134504120226,2.303542,2.775352,21.34188,0.07880393,0.4489669,0.4270857,0.951263222299907,0.02057477,0.01128594,0.02851696,0.02366907,1737.434,0.8328097,101.2931,"baseline"
1102,"F",2022-10-05 05:34:50,2022-10-05,05:34:50,19,414.82,0.16114685895,2.235917,2.693876,21.38525,0.08416386,0.5326757,0.5302948,0.995530301081878,0.01417652,0.02104479,0.01133932,0.009411626,1737.518,0.8280644,101.2812,"baseline"
1102,"F",2022-10-05 06:14:50,2022-10-05,06:14:50,19,563.830000000002,0.117946986066,1.719678,2.071901,25.08545,0.07587565,0.3974947,0.3609914,0.908166574296462,0.01925451,0.009158475,0.01433839,0.01190087,1737.547,0.8453646,101.225,"baseline"
1102,"F",2022-10-05 06:38:50,2022-10-05,06:38:50,19,527.540000000001,0.172633156206,2.114566,2.547669,26.69817,0.08561048,0.5678793,0.5779448,1.01772471720663,0.02358842,0.01797413,0.02631388,0.02184053,1737.47,0.9369557,101.2549,"baseline"
1102,"F",2022-10-05 07:02:50,2022-10-05,07:02:50,19,528.290000000001,0.096843181806,2.436168,2.935142,27.35327,0.07041944,0.3144269,0.3389662,1.0780445311772,0.0138431,0.009235105,0.03332746,0.0276618,1737.526,0.9666923,101.2314,"baseline"
1102,"F",2022-10-05 07:34:50,2022-10-05,07:34:50,19,135.25,0.1035169212,3.290961,3.965013,28.21688,0.07075107,0.3380646,0.3553069,1.05100297398781,0.01525079,0.01219197,0.04327643,0.03591947,1737.51,1.005517,101.2126,"baseline"
1102,"F",2022-10-05 08:04:51,2022-10-05,08:04:51,19,8.2699999999968,0.089903609418,3.970009,4.783144,29.10873,0.06859073,0.2903425,0.3202113,1.10287436389781,0.02251248,0.01171033,0.04484067,0.03721775,1737.416,1.009088,101.2576,"baseline"
1102,"F",2022-10-05 08:12:51,2022-10-05,08:12:51,19,0.980000000003201,0.08500197132,4.065406,4.89808,29.35735,0.06792384,0.2718992,0.3120658,1.14772606907266,0.01710644,0.01074871,0.04531353,0.03761023,1737.513,1.00548,101.268,"baseline"
1102,"F",2022-10-05 08:48:51,2022-10-05,08:48:51,19,12.25,0.072231310872,4.817343,5.804028,30.60867,0.06632525,0.2242882,0.2892725,1.28973570611383,0.0213826,0.008971364,0.0621993,0.0516254,1737.597,0.9928908,101.2686,"baseline"
1102,"F",2022-10-05 09:04:51,2022-10-05,09:04:51,19,3.75,0.07440223098,5.017518,6.045202,31.20632,0.06698407,0.2301024,0.3012691,1.30928273672939,0.01248757,0.009728423,0.5623292,0.4667332,1737.922,0.9797099,101.2829,"baseline"
1102,"F",2022-10-05 09:44:51,2022-10-05,09:44:51,19,60,0.077642778948,5.827605,7.021211,32.62785,0.06845041,0.2372922,0.3244826,1.36743896343833,0.01933548,0.01259653,0.06498876,0.05394071,1737.502,0.9957445,101.2614,"baseline"
1102,"F",2022-10-05 10:08:51,2022-10-05,10:08:51,19,73.6299999999974,0.071687134512,5.844095,7.041079,32.8589,0.06608545,0.2230816,0.2853716,1.27922518038243,0.01401961,0.01540509,0.06729303,0.05585328,1737.563,0.9993638,101.258,"baseline"
1102,"F",2022-10-05 10:32:51,2022-10-05,10:32:51,19,26.6600000000035,0.069649428996,5.575648,6.717648,33.10865,0.06484675,0.2197994,0.2663602,1.21183315332071,0.02492668,0.01249537,0.4370959,0.3627897,1737.649,0.9927878,101.2508,"baseline"
1102,"F",2022-10-05 11:04:51,2022-10-05,11:04:51,19,11.7099999999991,0.060199079052,5.565145,6.704994,33.46724,0.06193995,0.1933828,0.2180799,1.12771094430322,0.01954824,0.007496901,0.08794015,0.07299034,1737.458,0.9973555,101.2238,"baseline"
1102,"F",2022-10-05 11:34:52,2022-10-05,11:34:52,19,14,0.039679552752,5.418862,6.528749,33.7627,0.0617661,0.1206588,0.1680014,1.39236756871442,0.02254399,0.013192,0.1770392,0.1469425,1737.519,0.9938309,101.1858,"baseline"
1102,"F",2022-10-05 11:42:52,2022-10-05,11:42:52,19,1,0.044093886564,5.491485,6.616247,33.78059,0.06091005,0.134536,0.1850739,1.37564592376762,0.02120992,0.02220025,0.2835375,0.2353361,1737.497,0.9940898,101.1778,"baseline"
1102,"F",2022-10-05 12:18:52,2022-10-05,12:18:52,19,132.129999999997,0.05612075259,5.220477,6.289732,33.8389,0.06117115,0.1782361,0.2105944,1.18154739696391,0.02139755,0.009972624,0.05304335,0.04402597,1737.54,0.979601,101.1765,"baseline"
1102,"F",2022-10-05 12:34:52,2022-10-05,12:34:52,19,69.7200000000012,0.049498218546,5.174187,6.23396,33.91169,0.05902683,0.1593839,0.1779732,1.1166322319883,0.01424525,0.006965491,0.04445672,0.03689908,1737.531,0.9785345,101.1656,"baseline"
1102,"F",2022-10-05 13:14:52,2022-10-05,13:14:52,19,20.6600000000035,0.069359984064,5.076982,6.116847,34.17357,0.0638957,0.2198462,0.2618317,1.19097669188733,0.01882681,0.01151791,0.05176579,0.04296561,1737.546,0.9803893,101.1371,"baseline"
1102,"F",2022-10-05 13:38:52,2022-10-05,13:38:52,19,41.6699999999983,0.085397769492,4.951656,5.96585,31.74227,0.06940203,0.2763818,0.3020574,1.0928990259127,0.02353477,0.01135876,0.6992456,0.5803738,1738.17,0.9802285,101.1056,"baseline"
1102,"F",2022-10-05 14:02:52,2022-10-05,14:02:52,19,42.75,0.035904965166,4.810198,5.79542,32.37984,0.0579188,0.1103001,0.148032,1.34208400536355,0.01800632,0.009841388,0.1236408,0.1026218,1737.47,0.9304789,101.1044,"baseline"
1102,"F",2022-10-05 14:34:52,2022-10-05,14:34:52,19,8.06999999999971,0.049511167566,4.589583,5.529619,32.43905,0.06100758,0.1514781,0.206339,1.36217050517534,0.01147354,0.01033636,0.1777211,0.1475085,1737.45,0.914479,101.0814,"baseline"
1102,"F",2022-10-05 15:04:53,2022-10-05,15:04:53,19,7.56999999999971,0.0430065678,4.579302,5.517231,32.40154,0.05990437,0.1307716,0.1821024,1.39252253547406,0.0199578,0.01263391,0.2468798,0.2049102,1737.554,0.909153,101.039,"baseline"
1102,"F",2022-10-05 15:12:53,2022-10-05,15:12:53,19,1.43000000000029,0.041530408038,4.530591,5.458544,32.43107,0.06055136,0.1212083,0.1939345,1.60001006531731,0.01818404,0.01138542,0.05795398,0.04810187,1737.507,0.9030843,101.0341,"baseline"
1102,"F",2022-10-05 15:48:53,2022-10-05,15:48:53,19,46,0.04027775787,4.165067,5.018153,32.39494,0.06747872,0.1251933,0.1608582,1.28487866363456,0.01572836,0.008956862,0.06175763,0.05125881,1737.528,0.8972397,101.0459,"baseline"
1102,"F",2022-10-05 16:04:53,2022-10-05,16:04:53,19,34.3799999999974,0.062218400958,4.344421,5.234242,33.05709,0.06555976,0.1937929,0.2470484,1.27480624935176,0.01965545,0.009055675,0.08243954,0.06842484,1737.573,0.8961748,101.0535,"baseline"
1102,"F",2022-10-05 16:44:53,2022-10-05,16:44:53,19,163.080000000002,0.099707389488,4.225327,5.090755,32.38668,0.0716024,0.3218088,0.355824,1.10570003057716,0.02194908,0.01658822,0.05865953,0.0486874,1737.476,0.8888533,101.0493,"baseline"
1102,"F",2022-10-05 17:08:53,2022-10-05,17:08:53,19,15.4599999999991,0.06275691009,4.292161,5.171279,32.39532,0.06365633,0.1976049,0.2415801,1.22254104022724,0.01217351,0.009542891,0.1059247,0.08791751,1737.537,0.8937978,101.0316,"baseline"
1102,"F",2022-10-05 17:32:53,2022-10-05,17:32:53,19,11.0800000000017,0.073503215058,4.241981,5.11082,32.41155,0.06633632,0.2292475,0.2907678,1.26835756115116,0.02699458,0.01153292,0.0569829,0.04729579,1737.494,0.8956736,101.0377,"baseline"
1102,"F",2022-10-05 18:04:53,2022-10-05,18:04:53,19,2,0.076663095936,4.258615,5.130862,32.39812,0.06742441,0.2374904,0.3090132,1.30116080481569,0.01707577,0.01364491,0.05762483,0.04782862,1737.524,0.8906094,101.0653,"baseline"
1102,"F",2022-10-05 18:34:54,2022-10-05,18:34:54,19,5.16999999999825,0.061259569728,4.194148,5.053191,32.40775,0.06401181,0.189129,0.2492183,1.31771595048882,0.01554223,0.009621268,0.03990651,0.0331224,1737.484,0.8853741,101.0948,"baseline"
1102,"F",2022-10-05 18:42:54,2022-10-05,18:42:54,19,3.83000000000175,0.081601600458,4.162354,5.014884,32.41703,0.06836309,0.2552567,0.3201266,1.25413593453179,0.01906455,0.01847233,0.04141985,0.03437847,1737.523,0.8880376,101.1077,"baseline"
1102,"F",2022-10-05 19:18:54,2022-10-05,19:18:54,19,4.68000000000029,0.070556231844,4.094446,4.933068,32.41843,0.0653529,0.224699,0.2625664,1.16852500456166,0.02291752,0.01197893,0.05525492,0.0458616,1737.527,0.875253,101.1027,"baseline"
1102,"F",2022-10-05 19:34:54,2022-10-05,19:34:54,19,65.1999999999971,0.114146215134,4.171603,5.026028,32.35862,0.07447136,0.3650837,0.4192062,1.14824682668659,0.01854649,0.02252406,0.08675155,0.07200377,1737.397,0.884101,101.0896,"baseline"
1102,"F",2022-10-05 20:14:54,2022-10-05,20:14:54,19,149.020000000004,0.086909648028,3.919082,4.721786,32.36903,0.07033236,0.2739072,0.3336581,1.21814286006355,0.009571186,0.01236632,0.03587141,0.02977332,1737.503,0.868084,101.0885,"baseline"
1102,"F",2022-10-05 20:38:54,2022-10-05,20:38:54,19,427.68,0.231261042558,2.923539,3.522336,26.9518,0.1003074,0.7501341,0.8120002,1.08247338709172,0.03178301,0.04739513,0.02615192,0.02170613,1737.501,0.8981608,101.0733,"baseline"
1102,"F",2022-10-05 21:02:54,2022-10-05,21:02:54,19,631.769999999997,0.16227524544,1.889542,2.276556,22.08377,0.08532887,0.534489,0.5408375,1.01187770000879,0.01355469,0.0192778,0.02413857,0.020035,1737.505,0.8910953,101.0789,"baseline"
1102,"F",2022-10-05 21:34:54,2022-10-05,21:34:54,19,998.410000000003,0.229164551994,1.354802,1.632292,19.3707,0.09841989,0.7547511,0.7639558,1.01219567616397,0.02139293,0.01907377,0.0323365,0.02683929,1737.52,0.8296136,101.0657,"baseline"
1102,"F",2022-10-05 22:04:55,2022-10-05,22:04:55,19,904.299999999996,0.182074154892,1.494578,1.800697,21.20875,0.09067652,0.594772,0.6243877,1.04979336619747,0.01446159,0.03076849,0.03830665,0.03179453,1737.521,0.8352801,101.0755,"baseline"
1102,"F",2022-10-05 22:12:55,2022-10-05,22:12:55,19,269.07,0.176971486608,1.591729,1.917746,21.22278,0.0896177,0.5786112,0.6050796,1.04574470732679,0.02057374,0.01918081,0.03496447,0.02902051,1737.506,0.8391955,101.0642,"baseline"
1102,"F",2022-10-05 22:48:55,2022-10-05,22:48:55,19,849.270000000004,0.189509047728,1.741856,2.098622,21.19514,0.09231188,0.614738,0.6652818,1.08222006773617,0.02371194,0.03559466,0.04805804,0.03988816,1737.431,0.8439177,101.0214,"baseline"
